link,avg price,description,primary_cuisine
https://tabelog.com/en/kyoto/A2601/A260601/26030425/,2499.5,"Fushimi Momoyama Sta., Yakitori (Grilled chicken skewers), Izakaya (Tavern), Motsu Nabe (Offel Hot Pot)",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26027640/,12499.5,"Kyoto Sta., Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26003950/,3499.5,"Sanjo Sta., Izakaya (Tavern), Seafood, Hot Pot",Japanese
https://tabelog.com/en/kyoto/A2601/A260401/26035357/,2499.5,"Saiin Sta., Korean, Izakaya (Tavern)",Korean
https://tabelog.com/en/kyoto/A2601/A260202/26038312/,3499.5,"Kyoto Shiyakusho Mae Sta., Izakaya (Tavern), Tonkatsu (Pork cutlet), Oden",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26037635/,,"Kyoto Sta., Cafe, Sweets",Cafe
https://tabelog.com/en/kyoto/A2601/A260202/26039425/,4499.5,"Karasuma Sta., Izakaya (Tavern), Oden, Kamameshi",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26039727/,5499.5,"Gion Shijo Sta., Unagi (Eel), Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26031384/,4499.5,"Gion Shijo Sta., Yakiniku (BBQ Beef)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26029491/,17499.5,"Karasuma Oike Sta., Teppanyaki, Steak",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26004453/,4499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Yakitori (Grilled chicken skewers), Vegetable dishes",Japanese
https://tabelog.com/en/kyoto/A2601/A260203/26037038/,3499.5,"Shijo Omiya Sta., Cafe, Korean, Izakaya (Tavern)",Cafe
https://tabelog.com/en/kyoto/A2601/A260101/26024067/,3499.5,"Kyoto Sta., Cafe, Pizza, Dining bar",Cafe
https://tabelog.com/en/kyoto/A2601/A260201/26029623/,3499.5,"Gion Shijo Sta., Izakaya (Tavern), Tempura, Sushi",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26037211/,2499.5,"Kyoto Kawaramachi Sta., Cafe, Hamburger, American",Cafe
https://tabelog.com/en/kyoto/A2601/A260301/26040388/,2499.5,"Sanjo Sta., Izakaya (Tavern), Hot Pot, Buffet style",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26037350/,3499.5,"Kyoto Sta., Tempura, Izakaya (Tavern), Baru (Spanish style bar)",Spanish
https://tabelog.com/en/kyoto/A2601/A260202/26001931/,3499.5,"Kyoto Shiyakusho Mae Sta., Dining bar, Italian, Baru (Spanish style bar)",Italian
https://tabelog.com/en/kyoto/A2601/A260301/26002148/,2499.5,"Sanjo Sta., Chinese, Izakaya (Tavern), Dumplings",Chinese
https://tabelog.com/en/kyoto/A2601/A260301/26018705/,17499.5,"Sanjo Keihan Sta., Italian, French, Steak",Italian
https://tabelog.com/en/kyoto/A2601/A260201/26039075/,2499.5,"Shijo Sta., Stand Bar, Yakitori (Grilled chicken skewers)",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26041020/,4499.5,"Kiyomizu Gojo Sta., Izakaya (Tavern), Italian, Yoshoku (Japanese style western cuisine)",Italian
https://tabelog.com/en/kyoto/A2601/A260201/26041472/,3499.5,"Shijo Sta., Izakaya (Tavern), Seafood, Italian",Italian
https://tabelog.com/en/kyoto/A2601/A260101/26000990/,3499.5,"Kyoto Sta., Izakaya (Tavern), Yakitori (Grilled chicken skewers), Yakiniku (BBQ Beef)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26041316/,3499.5,"Kyoto Kawaramachi Sta., Other",Mixed
https://tabelog.com/en/kyoto/A2601/A260203/26035646/,3499.5,"Tambaguchi Sta., Shabu shabu (Japanese hotpot), Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26042019/,8999.5,"Nijo Sta., Sushi, Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260203/26041548/,3499.5,"Shijo Omiya Sta., Izakaya (Tavern), Hot Pot, Shabu shabu (Japanese hotpot)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26039935/,2499.5,"Karasuma Sta., Izakaya (Tavern), Seafood, Horumon (BBQ Offel)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26034922/,3499.5,"Gion Shijo Sta., Hamburger steak, Italian, Bistro",Italian
https://tabelog.com/en/kyoto/A2601/A260101/26042617/,2499.5,"Kyoto Sta., Izakaya (Tavern), Oden, Robatayaki",Japanese
https://tabelog.com/en/kyoto/A2601/A260302/26040793/,3499.5,"Jingu Marutamachi Sta., Spain, Izakaya (Tavern), Baru (Spanish style bar)",Spanish
https://tabelog.com/en/kyoto/A2601/A260301/26026513/,8999.5,"Gion Shijo Sta., Japanese Cuisine, Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26032611/,3499.5,"Kiyomizu Gojo Sta., Baru (Spanish style bar), Asian Cuisine, Ethnic Cuisine, Hot Pot",Spanish
https://tabelog.com/en/kyoto/A2601/A260201/26031543/,3499.5,"Kyoto Kawaramachi Sta., Italian, Creative, Seafood",Italian
https://tabelog.com/en/kyoto/A2601/A260201/26039443/,6999.5,"Kyoto Kawaramachi Sta., Tempura, Japanese Cuisine, Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26034582/,3499.5,"Kyoto Sta., Italian, French, Izakaya (Tavern)",Italian
https://tabelog.com/en/kyoto/A2601/A260101/26024844/,5499.5,"Shichijo Sta., Izakaya (Tavern), Seafood, Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26029331/,6999.5,"Sanjo Sta., Izakaya (Tavern), Japanese Cuisine, Tofu dishes",Japanese
https://tabelog.com/en/kyoto/A2601/A260603/26029352/,4499.5,"Higashino Sta., Beer garden, BBQ, Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26040960/,17499.5,"Gion Shijo Sta., Japanese Cuisine, Tempura",Japanese
https://tabelog.com/en/kyoto/A2601/A260401/26002866/,5499.5,"Saiin Sta., Japanese Cuisine, Sushi, Hot Pot",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26014952/,4499.5,"Marutamachi Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Korean",Korean
https://tabelog.com/en/kyoto/A2601/A260301/26041937/,4499.5,"Gion Shijo Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel)",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26039106/,2499.5,"Sanjo Sta., Izakaya (Tavern), Kushiyaki, Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260203/26002402/,5499.5,"Nijo Sta., Yakiniku (BBQ Beef)",Japanese
https://tabelog.com/en/kyoto/A2601/A260302/26005078/,6999.5,"Demachiyanagi Sta., French, Restaurants",French
https://tabelog.com/en/kyoto/A2601/A260501/26041132/,,"Kitano Hakubaicho Sta., Cafeteria",Cafe
https://tabelog.com/en/kyoto/A2601/A260101/26041093/,5499.5,"Kyoto Sta., Robatayaki, Izakaya (Tavern), Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26025332/,4499.5,"Gion Shijo Sta., Izakaya (Tavern), Japanese Cuisine, Nihonshu (Japanese sake)",Japanese
https://tabelog.com/en/kyoto/A2601/A260501/26041193/,4499.5,"Kitano Hakubaicho Sta., Yakiniku (BBQ Beef), Izakaya (Tavern), Horumon (BBQ Offel)",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26023755/,3499.5,"Kyoto Sta., Izakaya (Tavern), Gyutan (Beef tongue), Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26035757/,17499.5,"Kyoto Sta., Japanese Cuisine, Unagi (Eel), Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260401/26019801/,3499.5,"Saiin Sta., Izakaya (Tavern), Japanese Cuisine, Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26016935/,4499.5,"Karasuma Oike Sta., Baru (Spanish style bar), Italian, French",Italian
https://tabelog.com/en/kyoto/A2601/A260201/26039945/,4499.5,"Karasuma Sta., Stand Bar, Izakaya (Tavern), Yoshoku (Japanese style western cuisine)",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26032233/,5499.5,"Gion Shijo Sta., Yakitori (Grilled chicken skewers), Hot Pot, Wine bar",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26024504/,3499.5,"Kyoto Sta., Izakaya (Tavern), Seafood, Yakitori (Grilled chicken skewers)",Japanese
https://tabelog.com/en/kyoto/A2601/A260601/26013631/,6999.5,"Fujinomori Sta., Yakiniku (BBQ Beef), Izakaya (Tavern), Shabu shabu (Japanese hotpot)",Japanese
https://tabelog.com/en/kyoto/A2601/A260302/26006149/,3499.5,"Demachiyanagi Sta., Izakaya (Tavern), Okonomiyaki (Japanese savory pancake), Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26031586/,17499.5,"Karasuma Sta., Steak, Dining bar, Seafood",Bar
https://tabelog.com/en/kyoto/A2601/A260202/26040544/,3499.5,"Sanjo Sta., Dining bar",Bar
https://tabelog.com/en/kyoto/A2601/A260401/26016701/,2499.5,"Saiin Sta., Kushi-age (Deep-fried skewers), Izakaya (Tavern), Buffet style",Japanese
https://tabelog.com/en/kyoto/A2601/A260603/26040421/,3499.5,"Keihan Yamashina Sta., Izakaya (Tavern), Korean, Hot Pot",Korean
https://tabelog.com/en/kyoto/A2601/A260201/26030537/,6999.5,"Kyoto Kawaramachi Sta., Japanese Cuisine, Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26000898/,5499.5,"Gion Shijo Sta., Izakaya (Tavern), Yakitori (Grilled chicken skewers), Kushiyaki",Japanese
https://tabelog.com/en/kyoto/A2601/A260503/26030101/,12499.5,"Kitaoji Sta., French, Creative",French
https://tabelog.com/en/kyoto/A2601/A260302/26034608/,1499.5,"Demachiyanagi Sta., Taiwan Cuisine, Chinese, Baru (Spanish style bar)",Spanish
https://tabelog.com/en/kyoto/A2601/A260202/26041785/,6999.5,"Kyoto Shiyakusho Mae Sta., Dining bar, Buffet style",Bar
https://tabelog.com/en/kyoto/A2601/A260202/26005684/,12499.5,"Jingu Marutamachi Sta., French, Steak",French
https://tabelog.com/en/kyoto/A2601/A260201/26042566/,4499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Chicken dishes",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26000929/,3499.5,"Karasuma Sta., Italian, Pasta, Pizza",Italian
https://tabelog.com/en/kyoto/A2601/A260301/26028432/,24999.5,"Gion Shijo Sta., Sushi, Japanese Cuisine, Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26037317/,2499.5,"Kyoto Shiyakusho Mae Sta., Korean, Yakiniku (BBQ Beef), Izakaya (Tavern)",Korean
https://tabelog.com/en/kyoto/A2601/A260301/26041690/,4499.5,"Sanjo Sta., Izakaya (Tavern), Motsu Nabe (Offel Hot Pot), Shabu shabu (Japanese hotpot)",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26025955/,12499.5,"Karasuma Sta., Italian, Steak, Dining bar",Italian
https://tabelog.com/en/kyoto/A2601/A260301/26000242/,5499.5,"Sanjo Sta., Izakaya (Tavern), Shochu (Japanese spirits), Nihonshu (Japanese sake)",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26037952/,3499.5,"Shichijo Sta., Izakaya (Tavern), Seafood, Creative",Japanese
https://tabelog.com/en/kyoto/A2601/A260501/26031180/,12499.5,"Kitano Hakubaicho Sta., French, Innovative, Creative",French
https://tabelog.com/en/kyoto/A2601/A260201/26033315/,5499.5,"Kyoto Kawaramachi Sta., Italian, Dining bar, Pasta",Italian
https://tabelog.com/en/kyoto/A2601/A260101/26028830/,3499.5,"Kyoto Sta., Izakaya (Tavern), Japanese Cuisine, Creative",Japanese
https://tabelog.com/en/kyoto/A2601/A260302/26025117/,6999.5,"Chayama Kyoto Geijutsudaigaku Sta., Yakiniku (BBQ Beef), Hot Pot, Horumon (BBQ Offel)",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26025729/,24999.5,"Kyoto Shiyakusho Mae Sta., Japanese Cuisine, Wine bar",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26032602/,8999.5,"Sanjo Sta., Yakiniku (BBQ Beef), Italian, Korean",Italian
https://tabelog.com/en/kyoto/A2601/A260203/26002163/,3499.5,"Shijo Omiya Sta., Izakaya (Tavern), Okinawa cuisine, Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26002315/,3499.5,"Kyoto Sta., Izakaya (Tavern), Creative, Yakiniku (BBQ Beef)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26036360/,3499.5,"Karasuma Sta., Seafood, Oyster, Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26004114/,4499.5,"Gion Shijo Sta., Creative, Japanese Cuisine, Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26035913/,3499.5,"Kyoto Sta., Izakaya (Tavern), Creative, Yakitori (Grilled chicken skewers)",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26036850/,4499.5,"Kyoto Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26028128/,3499.5,"Kyoto Sta., Shabu shabu (Japanese hotpot), Sukiyaki, Buffet style",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26020347/,4499.5,"Shijo Sta., Bistro, French, Wine bar",French
https://tabelog.com/en/kyoto/A2601/A260301/26039077/,24999.5,"Sanjo Keihan Sta., French",French
https://tabelog.com/en/kyoto/A2601/A260201/26038750/,5499.5,"Karasuma Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26016279/,4499.5,"Karasuma Sta., Izakaya (Tavern), Japanese Cuisine, Shabu shabu (Japanese hotpot)",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26000879/,5499.5,"Kyoto Sta., Restaurants, Cafe, Yoshoku (Japanese style western cuisine)",Cafe
https://tabelog.com/en/kyoto/A2607/A260702/26035719/,2499.5,"Higashi Muko Sta., Cafe, Italian, Izakaya (Tavern)",Italian
https://tabelog.com/en/kyoto/A2601/A260202/26034909/,1499.5,"Jingu Marutamachi Sta., Hamburger, Cafe, Baru (Spanish style bar)",Spanish
https://tabelog.com/en/kyoto/A2601/A260201/26042556/,3499.5,"Gion Shijo Sta., Izakaya (Tavern), Seafood, Yakitori (Grilled chicken skewers)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26014910/,3499.5,"Shijo Sta., Kushi-age (Deep-fried skewers), Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26020589/,3499.5,"Kyoto Sta., Izakaya (Tavern), Seafood, Robatayaki",Japanese
https://tabelog.com/en/kyoto/A2601/A260203/26015624/,5499.5,"Omiya Sta., Tofu dishes, Sukiyaki",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26006320/,4499.5,"Karasuma Oike Sta., Baru (Spanish style bar), Italian, Izakaya (Tavern)",Italian
https://tabelog.com/en/kyoto/A2601/A260604/26035678/,3499.5,"Nishioji Sta., Dining bar, Italian",Italian
https://tabelog.com/en/kyoto/A2601/A260401/26030558/,4499.5,"Saiin Sta., Teppanyaki, Izakaya (Tavern), Steak",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26013067/,4499.5,"Karasuma Sta., Italian, Pasta, Pizza",Italian
https://tabelog.com/en/kyoto/A2601/A260202/26036730/,3499.5,"Sanjo Sta., Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26004096/,3499.5,"Karasuma Sta., Dim sum, Izakaya (Tavern), Chinese",Chinese
https://tabelog.com/en/kyoto/A2601/A260101/26022735/,3499.5,"Kyoto Sta., Izakaya (Tavern), Seafood, Sushi",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26041019/,8999.5,"Gion Shijo Sta., Shabu shabu (Japanese hotpot), Sukiyaki, Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26020740/,4499.5,"Shijo Sta., Korean, Yakiniku (BBQ Beef)",Korean
https://tabelog.com/en/kyoto/A2601/A260201/26031255/,3499.5,"Gion Shijo Sta., Izakaya (Tavern), Chanko Nabe (Sumo Wrestlers Hot Pot), Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26006037/,3499.5,"Kyoto Sta., Yakiniku (BBQ Beef), Japanese Cuisine, Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26039065/,4499.5,"Karasuma Sta., Yakitori (Grilled chicken skewers), Sushi, Wine bar",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26006716/,3499.5,"Sanjo Sta., Bar, Baru (Spanish style bar), Izakaya (Tavern)",Spanish
https://tabelog.com/en/kyoto/A2601/A260202/26030747/,5499.5,"Kyoto Shiyakusho Mae Sta., Izakaya (Tavern), Seafood, Nihonshu (Japanese sake)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26005274/,3499.5,"Kyoto Kawaramachi Sta., Okinawa cuisine, Izakaya (Tavern), Oden",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26041671/,3499.5,"Kyoto Sta., Izakaya (Tavern), Kushiyaki, Regional Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26033372/,4499.5,"Kyoto Kawaramachi Sta., Baru (Spanish style bar), Steak, Italian",Italian
https://tabelog.com/en/kyoto/A2601/A260202/26035328/,17499.5,"Kyoto Shiyakusho Mae Sta., Italian, Innovative, French",Italian
https://tabelog.com/en/kyoto/A2601/A260402/26027891/,3499.5,"Uzumasa Tenjingawa Sta., Izakaya (Tavern), Chicken dishes, Motsu Nabe (Offel Hot Pot)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26039436/,3499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Okonomiyaki (Japanese savory pancake), Creative",Japanese
https://tabelog.com/en/kyoto/A2607/A260702/26007965/,3499.5,"Nagaokakyo Sta., Izakaya (Tavern), Okonomiyaki (Japanese savory pancake)",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26040760/,12499.5,"Kiyomizu Gojo Sta., Italian, French, Innovative",Italian
https://tabelog.com/en/kyoto/A2601/A260201/26013891/,3499.5,"Kiyomizu Gojo Sta., Chicken dishes, Yakitori (Grilled chicken skewers), Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26002646/,6999.5,"Sanjo Sta., Kushi-age (Deep-fried skewers), Izakaya (Tavern), Wine bar",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26030965/,4499.5,"Karasuma Sta., Baru (Spanish style bar), Italian, Izakaya (Tavern)",Italian
https://tabelog.com/en/kyoto/A2607/A260705/26038632/,4499.5,"Yamadagawa Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26023015/,3499.5,"Karasuma Sta., Izakaya (Tavern), Beer hall, Cafeteria",Cafe
https://tabelog.com/en/kyoto/A2601/A260601/26040303/,4499.5,"Fushimi Momoyama Sta., Yakiniku (BBQ Beef)",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26029038/,12499.5,"Karasuma Oike Sta., Italian, Pasta, Wine bar",Italian
https://tabelog.com/en/kyoto/A2601/A260403/26025328/,17499.5,"Arashiyama Torokko Station Sta., Japanese Cuisine, French, Teppanyaki",French
https://tabelog.com/en/kyoto/A2601/A260101/26035257/,3499.5,"Kyoto Sta., Izakaya (Tavern), Chinese, Dumplings",Chinese
https://tabelog.com/en/kyoto/A2601/A260601/26006387/,5499.5,"Fushimi Sta., Izakaya (Tavern), Gyutan (Beef tongue), Kamameshi",Japanese
https://tabelog.com/en/kyoto/A2601/A260303/26005618/,6999.5,"Shugakuin Sta., Japanese Cuisine, Buffet style",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26006319/,6999.5,"Karasuma Sta., French, Bistro, Japanese Cuisine",French
https://tabelog.com/en/kyoto/A2607/A260701/26003049/,3499.5,"Shinden Sta., Yakiniku (BBQ Beef), Hot Pot",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26035677/,6999.5,"Kyoto Kawaramachi Sta., Yakiniku (BBQ Beef)",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26001972/,3499.5,"Kyoto Sta., Italian, Pizza",Italian
https://tabelog.com/en/kyoto/A2601/A260603/26025179/,4499.5,"Keihan Yamashina Sta., Izakaya (Tavern), Kushiyaki, Grilled tripe",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26037241/,17499.5,"Kiyomizu Gojo Sta., Japanese Cuisine, Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260604/26042041/,4499.5,"Nishikyogoku Sta., Yakiniku (BBQ Beef), Korean, Horumon (BBQ Offel)",Korean
https://tabelog.com/en/kyoto/A2601/A260201/26000164/,3499.5,"Kyoto Shiyakusho Mae Sta., Spain, Pub",Spanish
https://tabelog.com/en/kyoto/A2601/A260201/26017661/,8999.5,"Sanjo Sta., Japanese Cuisine, Hot Pot",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26002657/,8999.5,"Kyoto Shiyakusho Mae Sta., Chinese, Dim sum",Chinese
https://tabelog.com/en/kyoto/A2601/A260201/26034554/,4499.5,"Shijo Sta., Bistro, Baru (Spanish style bar), Yoshoku (Japanese style western cuisine)",Spanish
https://tabelog.com/en/kyoto/A2601/A260101/26023753/,2499.5,"Kyoto Sta., Italian, Baru (Spanish style bar)",Italian
https://tabelog.com/en/kyoto/A2601/A260202/26042560/,3499.5,"Karasuma Sta., Izakaya (Tavern), Dim sum, Chinese",Chinese
https://tabelog.com/en/kyoto/A2601/A260203/26023216/,3499.5,"Karasuma Sta., Izakaya (Tavern), Wine bar, Yoshoku (Japanese style western cuisine)",Japanese
https://tabelog.com/en/kyoto/A2601/A260401/26008235/,5499.5,"Saiin Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260203/26038460/,5499.5,"Umekoji Kyotonishi Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel)",Japanese
https://tabelog.com/en/kyoto/A2601/A260604/26007209/,3499.5,"Kujo Sta., Korean, Yakiniku (BBQ Beef), Izakaya (Tavern)",Korean
https://tabelog.com/en/kyoto/A2601/A260601/26002411/,8999.5,"Momoyamagoryomae Sta., Yakiniku (BBQ Beef), Izakaya (Tavern), Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260603/26001444/,6999.5,"Nagitsuji Sta., Yakiniku (BBQ Beef)",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26036124/,4499.5,"Kyoto Kawaramachi Sta., Dining bar, Meat dishes, Shaved ice (snow cone)",Bar
https://tabelog.com/en/kyoto/A2601/A260401/26036767/,2499.5,"Saiin Sta., Izakaya (Tavern), Seafood, Motsu Nabe (Offel Hot Pot)",Japanese
https://tabelog.com/en/kyoto/A2601/A260604/26042544/,4499.5,"Nishioji Sta., Izakaya (Tavern), Seafood, Baru (Spanish style bar)",Spanish
https://tabelog.com/en/kyoto/A2601/A260201/26042171/,3499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Yakitori (Grilled chicken skewers), Dumplings",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26013306/,3499.5,"Sanjo Sta., Izakaya (Tavern), Seafood, Sushi",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26003077/,6999.5,"Karasuma Sta., Japanese Cuisine, Unagi (Eel), Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26041633/,6999.5,"Shijo Sta., Pork shabu shabu, Sukiyaki, Japanese Cuisine",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26041906/,6999.5,"Karasuma Oike Sta., Cafeteria, Izakaya (Tavern), Onigiri (Rice ball)",Cafe
https://tabelog.com/en/kyoto/A2601/A260301/26037052/,24999.5,"Keage Sta., French, Creative",French
https://tabelog.com/en/kyoto/A2601/A260201/26041815/,3499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Oden, Italian",Italian
https://tabelog.com/en/kyoto/A2601/A260201/26039650/,4499.5,"Karasuma Sta., Izakaya (Tavern), Seafood, Chicken dishes",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26041484/,3499.5,"Kyoto Sta., Izakaya (Tavern), Chicken dishes",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26025044/,3499.5,"Karasuma Oike Sta., Mexican, Spain, Ramen",Spanish
https://tabelog.com/en/kyoto/A2601/A260101/26020436/,4499.5,"Kyoto Sta., Baru (Spanish style bar), Pizza, Italian",Italian
https://tabelog.com/en/kyoto/A2601/A260301/26042135/,8999.5,"Sanjo Keihan Sta., Japanese Cuisine, Yakitori (Grilled chicken skewers), Wild game dishes",Japanese
https://tabelog.com/en/kyoto/A2601/A260301/26037831/,3499.5,"Gion Shijo Sta., Bar, Cafe, Baru (Spanish style bar)",Spanish
https://tabelog.com/en/kyoto/A2601/A260201/26041941/,12499.5,"Kyoto Shiyakusho Mae Sta., Japanese Cuisine, Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26035154/,5499.5,"Kyoto Shiyakusho Mae Sta., Izakaya (Tavern), Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260401/26002205/,5499.5,"Saiin Sta., Crab, Fugu (Pufferfish), Unagi (Eel)",Mixed
https://tabelog.com/en/kyoto/A2601/A260402/26003461/,4499.5,"Hanazono Sta., Izakaya (Tavern), Yakitori (Grilled chicken skewers), Hot Pot",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26034551/,3499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Japanese Cuisine, Sushi",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26034022/,6999.5,"Kyoto Shiyakusho Mae Sta., Japanese Cuisine, Izakaya (Tavern), Creative",Japanese
https://tabelog.com/en/kyoto/A2601/A260601/26039880/,3499.5,"Fushimi Momoyama Sta., Beer bar, Izakaya (Tavern), Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260302/26040396/,4499.5,"Demachiyanagi Sta., BBQ, Hot Pot, Beer garden",Asian
https://tabelog.com/en/kyoto/A2601/A260101/26020960/,3499.5,"Kyoto Sta., Izakaya (Tavern), Seafood, Sushi",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26037594/,12499.5,"Kyoto Shiyakusho Mae Sta., Yakiniku (BBQ Beef), Japanese Cuisine, Steak",Japanese
https://tabelog.com/en/kyoto/A2601/A260201/26036532/,5499.5,"Karasuma Sta., Italian, Cafe, Side dishes, Delicatessen",Italian
https://tabelog.com/en/kyoto/A2601/A260301/26000121/,8999.5,"Gion Shijo Sta., Sushi, Japanese Cuisine, Seafood",Japanese
https://tabelog.com/en/kyoto/A2601/A260101/26026641/,6999.5,"Kyoto Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Izakaya (Tavern)",Japanese
https://tabelog.com/en/kyoto/A2601/A260202/26042076/,4499.5,"Sanjo Sta., Baru (Spanish style bar), Meat dishes, Shabu shabu (Japanese hotpot)",Spanish
https://tabelog.com/en/kyoto/A2601/A260201/26033989/,999.0,"Shijo Sta., Kaisen-don (Seafood bowl), Cafeteria, Seafood",Cafe
